time,open,high,low,close,vwap,volume,count,ema30,ema100,rsi,atr
2025-04-11,79552.1,84261.7,78914.7,83420.1,82322.9,3024.32123334,44081.0,83556.39236194118,87917.40645228056,50.320307181808744,4283.144275825011
2025-04-12,83420.1,85850.9,82750.0,85284.1,84536.5,1932.99267705,27815.0,83667.8573708482,87865.26177005719,53.27524093185973,4198.698256123224
2025-04-13,85284.1,86037.9,83025.5,83719.0,84338.0,1742.3412712,31815.0,83671.1568953096,87783.15757659072,50.55615014508148,4113.962666400136
2025-04-14,83719.8,85792.1,83708.2,84530.7,84691.0,2420.34075325,33858.0,83726.6112891606,87718.75247606417,51.92653285082207,3968.9581902286986
2025-04-15,84530.7,86401.0,83600.0,83633.5,85053.5,1433.04466,30919.0,83720.60410921475,87637.85638742923,50.26809049534842,3885.5326052123633
2025-04-16,83633.5,85419.7,83146.0,84023.8,84115.0,1861.93037475,34648.0,83740.1651344267,87566.29091441083,51.001235956731584,3770.4017048400515
2025-04-17,84027.5,85444.0,83777.2,84910.1,84589.9,931.39734032,25008.0,83815.64480317337,87513.6930745215,52.706241239009586,3620.1444402086195
2025-04-18,84910.1,85087.9,84295.4,84472.5,84622.0,450.65472146,17835.0,83858.02255780736,87453.47142948148,51.74877834420081,3418.1698373365753
2025-04-19,84472.5,85611.7,84384.6,85121.3,85112.0,405.53513245,17697.0,83939.52432827141,87407.28981701648,53.108871949868686,3261.664848955391
2025-04-20,85121.3,85309.2,84007.4,85150.1,84810.8,517.72668291,15671.0,84017.62598451196,87362.59298895676,53.17197243243194,3121.6745026014346
2025-04-21,85150.0,88490.0,85150.0,87500.6,87265.6,1901.27490018,35012.0,84242.3339855112,87365.32580105662,58.12478100151107,3137.269180987046
2025-04-22,87500.7,93888.0,87100.0,93472.0,90814.6,2972.04826005,55130.0,84837.79630902661,87486.25004261985,67.52260749580591,3398.0356680594
2025-04-23,93472.0,94635.1,91949.5,93677.0,93453.9,2009.60322068,48047.0,85408.06751489587,87608.83915068678,67.78986216120506,3347.1474060551577
2025-04-24,93677.0,94000.0,91711.0,93999.9,93011.6,1079.24734065,28565.0,85962.37928812839,87735.39481106921,68.23328223828887,3271.565448479789
2025-04-25,94000.0,95837.7,92900.0,94717.1,94536.3,2253.19370406,39718.0,86527.19997921688,87873.64639896883,69.24598390863208,3247.7179164455183
2025-04-26,94717.2,95189.5,93907.5,94663.5,94444.7,499.11003555,22248.0,87052.1225612029,88008.0989455239,69.0687690673263,3107.309493842267
2025-04-27,94663.5,95348.5,93621.5,93817.0,94208.2,532.00913019,17412.0,87488.56626693174,88123.12668917689,66.1878527218019,3008.715958567819
2025-04-28,93817.0,95600.0,92900.0,94998.1,94444.4,1257.55300882,32846.0,87973.05231422647,88259.26477453971,68.18203875600439,2986.6648186701177
2025-04-29,94998.1,95469.2,93809.5,94269.6,94878.4,1566.10548205,28586.0,88379.28119717962,88378.28131365773,65.6116349914567,2891.8816173365376
2025-04-30,94269.7,95195.0,92970.5,94205.4,94157.6,1082.84442265,32434.0,88755.15982961965,88493.6698024962,65.37772363057425,2844.211501812499
2025-05-01,94205.4,97407.8,94148.3,96469.9,96040.0,1646.02664605,33027.0,89252.88500190225,88651.614954922,69.50715608345072,2873.874965968749
2025-05-02,96469.9,97885.0,96386.7,96920.7,97119.7,1190.74799924,29094.0,89747.582743715,88815.35921324039,70.26741868734946,2775.6196112566954
2025-05-03,96920.7,96922.3,95785.9,95869.9,96257.3,632.75891805,20316.0,90142.5709537979,88955.05309020593,66.12860479633,2658.532496166932
2025-05-04,95869.9,96298.0,94153.2,94303.1,95477.6,754.03636157,20904.0,90410.99218258513,89060.95500921174,60.41458336181065,2621.837317869294
2025-05-05,94303.1,95173.9,93570.1,94727.0,94243.6,1059.28534793,28463.0,90689.44429983772,89173.15391992041,61.38671219493981,2549.1203665929147
2025-05-06,94727.0,96877.8,93398.5,96816.7,94662.4,1231.56700197,27555.0,91084.75111920304,89324.5112680408,65.84028042708891,2615.561768979135
2025-05-07,96816.7,97650.0,95824.0,97031.4,96853.5,1362.55596122,32050.0,91468.40588570606,89477.1229260994,66.27071901382996,2559.1644997663398
2025-05-08,97031.4,104082.5,96874.9,103228.0,100467.9,2992.17010376,52489.0,92227.08937695084,89749.41752162218,75.76317714544138,2891.1956069258877
2025-05-09,103228.0,104319.1,102344.7,102976.9,103070.0,1329.71839936,33114.0,92920.62554617983,90011.34786772868,74.84398470985764,2825.7102064311816
2025-05-10,102977.0,104943.7,102833.3,104800.0,103707.7,696.03309136,23133.0,93687.03680126501,90304.19246440732,77.02359478492444,2774.6166202575255
2025-05-11,104799.9,104919.7,103326.8,104119.0,104278.0,779.51384444,23208.0,94360.06668505438,90577.75300966657,74.42939886293483,2690.2082902391303
2025-05-12,104119.0,105728.8,100772.6,102825.0,103324.7,1868.93678433,44929.0,94906.19141505088,90820.27275204941,69.63040951800699,2852.064840936335
2025-05-13,102825.1,104980.0,101525.1,104156.7,103655.7,1104.39123118,33512.0,95502.99842053147,91084.36042032565,71.65587625950866,2895.1244951551676
2025-05-14,104156.8,104280.1,102591.5,103589.7,103547.7,1023.73775034,26016.0,96024.72110307783,91331.99090705188,69.52961157295722,2808.9441740726556
2025-05-15,103589.7,104123.0,101441.6,103761.7,102771.3,982.20702525,32884.0,96523.88103191151,91578.12376037758,69.82215064056454,2799.833875924608
2025-05-16,103761.7,104500.0,103130.0,103500.1,103907.8,933.96180688,22845.0,96973.959675014,91814.20249779585,68.74117278868641,2697.702884787136
2025-05-17,103500.1,103697.1,102690.0,103169.1,103049.9,407.46473368,17841.0,97373.64614759375,92039.05195328504,67.32097475442693,2576.9455358737696
2025-05-18,103169.1,106631.8,103148.2,106525.6,104781.9,1948.9635636,27890.0,97964.09478323287,92325.91429084375,73.3367137596793,2641.7065690256436
2025-05-19,106525.6,107042.1,102100.0,105637.7,104246.8,2055.76779214,35834.0,98459.16608754042,92589.51400785673,69.68240602020366,2806.020385523812
2025-05-20,105637.7,107262.6,104269.0,106855.6,105972.5,1713.73055867,30638.0,99000.8715012475,92872.0107601764,71.76098028979263,2819.4189294149687
2025-05-21,106855.6,110698.0,106155.0,109675.1,108028.1,3333.80572063,57004.0,99689.53140439282,93204.74520056896,75.88323657950284,2942.531863028185
2025-05-22,109675.1,111983.2,109287.2,111711.1,111056.4,2139.00157259,42994.0,100465.11647507716,93571.20767184481,78.34188477604968,2924.922444240457
2025-05-23,111711.1,111785.3,106824.0,107333.5,109476.8,2574.58399048,45888.0,100908.23799281413,93843.7283120063,63.38038233398981,3070.3779839375675
2025-05-24,107333.5,109503.4,106905.8,107824.2,108423.4,519.31653454,23116.0,101354.42909005193,94120.56933553092,64.20558593663942,3036.608127942026
2025-05-25,107824.2,109300.5,106672.9,109040.4,107633.8,625.52457767,23777.0,101850.29818101632,94416.01152690654,66.23639787586993,3007.3932616604534
2025-05-26,109040.4,110352.0,108780.0,109468.6,109659.2,988.86666387,23186.0,102341.80152417657,94714.08258577969,66.947424885462,2904.8651715418496
2025-05-27,109468.6,110742.6,107600.0,109004.9,109537.7,1023.08446766,27976.0,102771.67884519743,94997.06906922959,65.34266779689115,2921.846230717432
2025-05-28,109004.9,109250.0,106805.1,107811.7,108040.1,958.88789718,25679.0,103096.841500346,95250.82413716563,61.27259187980795,2887.7786428090435
2025-05-29,107811.7,108888.0,105348.4,105632.4,106980.5,1219.04523124,32855.0,103260.42591967851,95456.39989682571,54.585032119486115,2934.337311179827
2025-05-30,105632.5,106333.8,103641.3,104019.7,104874.8,1368.35162927,36409.0,103309.41134421539,95625.97019589847,50.21711459104844,2917.0632175241253
2025-05-31,104019.7,104933.2,103169.0,104662.0,103990.2,513.90701088,22339.0,103396.67512845957,95804.901479148,51.86905459870903,2834.7158448438304
2025-06-01,104662.0,105879.7,103850.0,105712.4,104830.8,576.91217477,18375.0,103546.07673307508,96001.08956866982,54.52655615203066,2777.214713069271
2025-06-02,105712.4,105927.2,103737.7,105920.3,104824.0,948.96006617,25005.0,103699.25242771542,96197.509577211,55.05550069505329,2735.2350907071805
2025-06-03,105920.4,106820.0,104984.1,105446.0,105984.3,774.51639796,23379.0,103811.94581947572,96380.64800142465,53.52582631039188,2670.996869942381
2025-06-04,105446.0,106000.0,104279.0,104745.4,105153.7,613.1507945,20721.0,103872.16866983213,96546.28665486177,51.26024003656969,2603.1399506607822
2025-06-05,104745.4,105948.1,100400.0,101579.7,102868.5,1744.4000448,39399.0,103724.26746532685,96645.95820625065,42.505443074354304,2813.494239899298
2025-06-06,101579.7,105360.1,101211.5,104376.0,103738.0,877.21259649,30933.0,103766.31472562836,96799.02834078034,50.540896256230035,2908.8589370493487
2025-06-07,104376.0,105929.0,104000.1,105654.5,105280.0,492.00974469,17352.0,103888.13313042653,96974.38421522033,53.725305369242335,2838.8618701172522
2025-06-08,105654.6,106477.0,105082.3,105754.2,105777.2,568.50781065,16520.0,104008.52454136676,97148.2419535328,53.97417010045741,2735.7074508231626
2025-06-09,105754.2,110550.0,105392.3,110280.0,108078.0,1264.78416755,34364.0,104413.13586127858,97408.27676633412,63.55569002128696,2908.706918621508
2025-06-10,110280.0,110373.0,108342.2,110273.6,109426.8,1180.06772837,34244.0,104791.23032184127,97663.03564224829,63.53554726708578,2845.9992815771147
2025-06-11,110273.6,110411.0,108139.5,108702.0,109416.0,810.07191598,31080.0,105043.53804301281,97881.62899586713,58.62224387440808,2804.9636186073208
2025-06-12,108701.9,108790.2,105760.0,105760.1,107426.4,1512.14504927,31559.0,105089.76784668941,98037.63832268164,50.71596592568452,2821.0519315639403
2025-06-13,105760.1,106137.5,102812.3,106122.3,104573.3,2109.12032495,45219.0,105156.38282432237,98197.73063312357,51.58177812272255,2857.0625078808016
2025-06-14,106122.3,106172.3,104400.0,105479.4,105008.5,392.68291073,15535.0,105177.22264210803,98341.92210573498,49.905875455947836,2779.579471603602
2025-06-15,105479.4,106090.0,104529.0,105581.4,105309.0,334.89355425,16175.0,105203.29860068171,98485.27810364122,50.18242724739783,2692.538080774774
2025-06-16,105581.5,108924.6,105019.3,106800.1,107271.0,1209.9618599,28439.0,105306.31804579904,98649.92804218298,53.486503027600826,2779.1639321480043
2025-06-17,106800.1,107725.1,103400.0,104622.4,105370.0,1348.24204708,34408.0,105262.19430090878,98768.19481362488,47.43266391009081,2889.587936994576
2025-06-18,104622.5,105529.9,103567.6,104892.0,104611.5,808.40984268,29962.0,105238.31079762435,98889.458282662,48.21411994961866,2823.3530843521053
2025-06-19,104891.9,105226.5,103931.6,104675.2,104705.2,1124.90399547,19859.0,105201.98106874536,99004.0274255796,47.60130198533239,2714.1778640412404
2025-06-20,104675.2,106470.0,102388.9,103292.0,104326.5,1051.84794845,31462.0,105078.75648366501,99088.93777358792,43.77812189608375,2811.8151594668666
2025-06-21,103300.0,103995.5,100933.5,102144.0,102402.8,938.91408133,24154.0,104889.41735568663,99149.43405529905,40.845905338467574,2829.685505219233
2025-06-22,102153.0,103380.5,98277.2,100987.9,100656.6,2331.29507485,49313.0,104637.70655854557,99185.83932153076,38.07978185368266,2992.086540560717
2025-06-23,100987.9,106022.4,99700.0,105382.0,103024.9,2634.94718822,44740.0,104685.72549025231,99308.53557258955,51.51851111238556,3229.9660733778082
2025-06-24,105382.1,106309.1,104777.0,106100.0,105474.1,1570.51099254,34329.0,104776.96900701022,99443.02001669668,53.30197148580562,3108.689925279394
2025-06-25,106100.0,106800.0,105888.2,106696.9,106402.0,169.78437012,3658.0,104900.83552268698,99586.66120448487,54.790904473530134,2951.7692163308666
